kategoriNama,propNama,gudangNama,Ratio
PENDAMPINGAN,JATIM,GUDANG KANTOR PUSAT,0.6987179487179487
PENDAMPINGAN,JATIM,KANTOR PEMASARAN SURABAYA,0.2948717948717949
PENDAMPINGAN,JATIM,TAMAN KOMUNIKASI PUSAT,0.003205128205128205
PENDAMPINGAN,JATIM,\N,0.003205128205128205
PENDAMPINGAN,KALBAR,GUDANG KANTOR PUSAT,0.13636363636363635
PENDAMPINGAN,KALBAR,SHOWROOM KPJ,0.6590909090909091
PENDAMPINGAN,KALBAR,TAMAN KOMUNIKASI PUSAT,0.20454545454545456
PENDAMPINGAN,KALSEL,GUDANG KANTOR PUSAT,0.1
PENDAMPINGAN,KALSEL,KANTOR PEMASARAN SURABAYA,0.9
PENDAMPINGAN,KALTARA,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,KALTENG,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,KALTIM,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,LAMPUNG,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,MALUT,TAMAN KOMUNIKASI PUSAT,1.0
PENDAMPINGAN,NTT,GUDANG KANTOR PUSAT,0.8260869565217391
PENDAMPINGAN,NTT,KANTOR PEMASARAN SURABAYA,0.17391304347826086
PENDAMPINGAN,PAPUA BARAT,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,PAPUA SELATAN,TAMAN KOMUNIKASI PUSAT,1.0
PENDAMPINGAN,PAPUA TENGAH,KANTOR PEMASARAN JAKARTA,1.0
PENDAMPINGAN,RIAU,KANTOR PEMASARAN PALEMBANG,1.0
PENDAMPINGAN,SULSEL,GUDANG KANTOR PUSAT,0.34285714285714286
PENDAMPINGAN,SULSEL,KANTOR PEMASARAN PALEMBANG,0.08571428571428572
PENDAMPINGAN,SULSEL,TAMAN KOMUNIKASI PUSAT,0.5714285714285714
PENDAMPINGAN,SULTRA,KANTOR PEMASARAN PALEMBANG,1.0
PENDAMPINGAN,SULUT,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,SUMBAR,KANTOR PEMASARAN PALEMBANG,0.5
PENDAMPINGAN,SUMBAR,SHOWROOM KPJ,0.5
PENDAMPINGAN,SUMSEL,GUDANG KANTOR PUSAT,0.12244897959183673
PENDAMPINGAN,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.8775510204081632
PENDAMPINGAN,SUMUT,GUDANG KANTOR PUSAT,0.9516129032258065
PENDAMPINGAN,SUMUT,KANTOR PEMASARAN BANDUNG,0.03225806451612903
PENDAMPINGAN,SUMUT,KANTOR PEMASARAN JAKARTA,0.016129032258064516
PENDAMPINGAN,\N,KANTOR PEMASARAN PALEMBANG,1.0
PENDIDIKAN,BABEL,KANTOR PEMASARAN PALEMBANG,1.0
PENDIDIKAN,BALI,GUDANG KANTOR PUSAT,0.6
PENDIDIKAN,BALI,KANTOR PEMASARAN SURABAYA,0.4
PENDIDIKAN,BANTEN,GUDANG KANTOR PUSAT,0.8418803418803419
PENDIDIKAN,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.12179487179487179
PENDIDIKAN,BANTEN,SHOWROOM KPJ,0.00641025641025641
PENDIDIKAN,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.008547008547008548
PENDIDIKAN,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.021367521367521368
PENDIDIKAN,DIY,GUDANG KANTOR PUSAT,0.5606595995288575
PENDIDIKAN,DIY,SHOWROOM KPJ,0.0031409501374165686
PENDIDIKAN,DIY,TAMAN KOMUNIKASI PUSAT,0.43227326266195526
PENDIDIKAN,DIY,TAMAN KOMUNIKASI ST. LAURENSIUS,0.001177856301531213
PENDIDIKAN,DIY,TAMAN KOMUNIKASI ST. MARIA,0.0007852375343541421
PENDIDIKAN,DIY,\N,0.0019630938358853552
PENDIDIKAN,DKI,GUDANG KANTOR PUSAT,0.5608493008803729
PENDIDIKAN,DKI,KANTOR PEMASARAN BANDUNG,0.002589331952356292
PENDIDIKAN,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.09166235111341274
PENDIDIKAN,DKI,KANTOR PEMASARAN JAKARTA,0.31641636457793887
PENDIDIKAN,DKI,SHOWROOM KPJ,0.011393060590367685
PENDIDIKAN,DKI,TAMAN KOMUNIKASI PUSAT,0.0005178663904712584
PENDIDIKAN,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.004142931123770067
PENDIDIKAN,DKI,TAMAN KOMUNIKASI ST. MARIA,0.012428793371310202
PENDIDIKAN,JABAR,GUDANG KANTOR PUSAT,0.17032967032967034
PENDIDIKAN,JABAR,KANTOR PEMASARAN BANDUNG,0.6492673992673993
PENDIDIKAN,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.014194139194139194
PENDIDIKAN,JABAR,KANTOR PEMASARAN JAKARTA,0.13644688644688643
PENDIDIKAN,JABAR,KANTOR PEMASARAN PALEMBANG,0.02564102564102564
PENDIDIKAN,JABAR,SHOWROOM KPJ,0.003663003663003663
PENDIDIKAN,JABAR,TAMAN KOMUNIKASI PUSAT,0.0004578754578754579
PENDIDIKAN,JAMBI,GUDANG KANTOR PUSAT,1.0
PENDIDIKAN,JATENG,GUDANG KANTOR PUSAT,0.911275415896488
PENDIDIKAN,JATENG,TAMAN KOMUNIKASI PUSAT,0.059149722735674676
PENDIDIKAN,JATENG,TAMAN KOMUNIKASI ST. MARIA,0.0018484288354898336
PENDIDIKAN,JATENG,\N,0.027726432532347505
PENDIDIKAN,JATIM,GUDANG KANTOR PUSAT,0.7020109689213894
PENDIDIKAN,JATIM,KANTOR PEMASARAN SURABAYA,0.2961608775137112
PENDIDIKAN,JATIM,TAMAN KOMUNIKASI PUSAT,0.0018281535648994515
PENDIDIKAN,KALBAR,GUDANG KANTOR PUSAT,0.8
PENDIDIKAN,KALBAR,SHOWROOM KPJ,0.2
PENDIDIKAN,KALTARA,TAMAN KOMUNIKASI PUSAT,1.0
PENDIDIKAN,KALTENG,GUDANG KANTOR PUSAT,1.0
PENDIDIKAN,KALTIM,GUDANG KANTOR PUSAT,1.0
PENDIDIKAN,LAMPUNG,KANTOR PEMASARAN PALEMBANG,1.0
PENDIDIKAN,NTT,GUDANG KANTOR PUSAT,0.9739130434782609
PENDIDIKAN,NTT,KANTOR PEMASARAN SURABAYA,0.017391304347826087
PENDIDIKAN,NTT,TAMAN KOMUNIKASI PUSAT,0.008695652173913044
PENDIDIKAN,PAPUA BARAT,GUDANG KANTOR PUSAT,1.0
PENDIDIKAN,PAPUA TENGAH,GUDANG KANTOR PUSAT,0.5
PENDIDIKAN,PAPUA TENGAH,KANTOR PEMASARAN SURABAYA,0.5
PENDIDIKAN,SULSEL,GUDANG KANTOR PUSAT,0.7777777777777778
PENDIDIKAN,SULSEL,TAMAN KOMUNIKASI PUSAT,0.2222222222222222
PENDIDIKAN,SULUT,KANTOR PEMASARAN SURABAYA,1.0
PENDIDIKAN,SUMSEL,GUDANG KANTOR PUSAT,0.22826086956521738
PENDIDIKAN,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.5760869565217391
PENDIDIKAN,SUMSEL,SHOWROOM KPJ,0.1956521739130435
PENDIDIKAN,SUMUT,GUDANG KANTOR PUSAT,0.5285714285714286
PENDIDIKAN,SUMUT,KANTOR PEMASARAN PALEMBANG,0.42857142857142855
PENDIDIKAN,SUMUT,TAMAN KOMUNIKASI PUSAT,0.04285714285714286
"PERTANIAN, PERKEBUNAN, TANAMAN",DIY,GUDANG KANTOR PUSAT,0.14705882352941177
"PERTANIAN, PERKEBUNAN, TANAMAN",DIY,TAMAN KOMUNIKASI PUSAT,0.8529411764705882
"PERTANIAN, PERKEBUNAN, TANAMAN",DKI,GUDANG KANTOR PUSAT,0.2
"PERTANIAN, PERKEBUNAN, TANAMAN",DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.8
"PERTANIAN, PERKEBUNAN, TANAMAN",JABAR,GUDANG KANTOR PUSAT,1.0
"PERTANIAN, PERKEBUNAN, TANAMAN",JATIM,GUDANG KANTOR PUSAT,1.0
"PERTANIAN, PERKEBUNAN, TANAMAN",SUMUT,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",DIY,GUDANG KANTOR PUSAT,0.13714285714285715
"PETERNAKAN, PERIKANAN, HEWAN P",DIY,TAMAN KOMUNIKASI PUSAT,0.8628571428571429
"PETERNAKAN, PERIKANAN, HEWAN P",DKI,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",JABAR,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",JATENG,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",JATIM,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",NTT,GUDANG KANTOR PUSAT,1.0
"PETERNAKAN, PERIKANAN, HEWAN P",SUMUT,GUDANG KANTOR PUSAT,1.0
PSIKOLOGI,BABEL,KANTOR PEMASARAN PALEMBANG,1.0
PSIKOLOGI,BANTEN,GUDANG KANTOR PUSAT,0.564748201438849
PSIKOLOGI,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.3669064748201439
PSIKOLOGI,BANTEN,SHOWROOM KPJ,0.007194244604316547
PSIKOLOGI,BANTEN,TAMAN KOMUNIKASI PUSAT,0.01079136690647482
PSIKOLOGI,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.02158273381294964
PSIKOLOGI,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.02877697841726619
PSIKOLOGI,DIY,GUDANG KANTOR PUSAT,0.4429065743944637
PSIKOLOGI,DIY,SHOWROOM KPJ,0.0009886307464162135
PSIKOLOGI,DIY,TAMAN KOMUNIKASI PUSAT,0.551161641127039
PSIKOLOGI,DIY,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0009886307464162135
PSIKOLOGI,DIY,TAMAN KOMUNIKASI ST. MARIA,0.002471576866040534
PSIKOLOGI,DIY,\N,0.0014829461196243204
PSIKOLOGI,DKI,GUDANG KANTOR PUSAT,0.44336569579288027
PSIKOLOGI,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.019417475728155338
PSIKOLOGI,DKI,KANTOR PEMASARAN JAKARTA,0.44983818770226536
PSIKOLOGI,DKI,SHOWROOM KPJ,0.016181229773462782
PSIKOLOGI,DKI,TAMAN KOMUNIKASI PUSAT,0.003236245954692557
PSIKOLOGI,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.003236245954692557
PSIKOLOGI,DKI,TAMAN KOMUNIKASI ST. MARIA,0.05825242718446602
PSIKOLOGI,DKI,\N,0.006472491909385114
PSIKOLOGI,JABAR,GUDANG KANTOR PUSAT,0.3590664272890485
PSIKOLOGI,JABAR,KANTOR PEMASARAN BANDUNG,0.289048473967684
PSIKOLOGI,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.0017953321364452424
PSIKOLOGI,JABAR,KANTOR PEMASARAN JAKARTA,0.3375224416517056
PSIKOLOGI,JABAR,SHOWROOM KPJ,0.003590664272890485
PSIKOLOGI,JABAR,TAMAN KOMUNIKASI PUSAT,0.005385996409335727
PSIKOLOGI,JABAR,\N,0.003590664272890485
PSIKOLOGI,JAMBI,GUDANG KANTOR PUSAT,1.0
PSIKOLOGI,JATENG,GUDANG KANTOR PUSAT,0.6105263157894737
PSIKOLOGI,JATENG,TAMAN KOMUNIKASI PUSAT,0.2736842105263158
PSIKOLOGI,JATENG,\N,0.11578947368421053
PSIKOLOGI,JATIM,GUDANG KANTOR PUSAT,0.8130081300813008
PSIKOLOGI,JATIM,KANTOR PEMASARAN SURABAYA,0.16260162601626016
PSIKOLOGI,JATIM,TAMAN KOMUNIKASI PUSAT,0.024390243902439025
PSIKOLOGI,KALBAR,GUDANG KANTOR PUSAT,1.0
PSIKOLOGI,KALSEL,GUDANG KANTOR PUSAT,0.6666666666666666
PSIKOLOGI,KALSEL,KANTOR PEMASARAN SURABAYA,0.3333333333333333
PSIKOLOGI,KALTENG,GUDANG KANTOR PUSAT,1.0
PSIKOLOGI,KALTIM,GUDANG KANTOR PUSAT,1.0
PSIKOLOGI,LAMPUNG,GUDANG KANTOR PUSAT,0.5714285714285714
PSIKOLOGI,LAMPUNG,KANTOR PEMASARAN PALEMBANG,0.14285714285714285
PSIKOLOGI,LAMPUNG,TAMAN KOMUNIKASI PUSAT,0.2857142857142857
PSIKOLOGI,NTT,GUDANG KANTOR PUSAT,0.8214285714285714
PSIKOLOGI,NTT,KANTOR PEMASARAN BANDUNG,0.14285714285714285
PSIKOLOGI,NTT,TAMAN KOMUNIKASI PUSAT,0.03571428571428571
PSIKOLOGI,PAPUA BARAT,GUDANG KANTOR PUSAT,0.5
PSIKOLOGI,PAPUA BARAT,TAMAN KOMUNIKASI PUSAT,0.5
PSIKOLOGI,PAPUA TENGAH,KANTOR PEMASARAN SURABAYA,1.0
PSIKOLOGI,RIAU,KANTOR PEMASARAN BANDUNG,1.0
PSIKOLOGI,SULSEL,GUDANG KANTOR PUSAT,0.75
PSIKOLOGI,SULSEL,TAMAN KOMUNIKASI PUSAT,0.25
PSIKOLOGI,SULUT,TAMAN KOMUNIKASI PUSAT,1.0
PSIKOLOGI,SUMSEL,GUDANG KANTOR PUSAT,0.6216216216216216
PSIKOLOGI,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.32432432432432434
PSIKOLOGI,SUMSEL,SHOWROOM KPJ,0.05405405405405406
PSIKOLOGI,SUMUT,GUDANG KANTOR PUSAT,1.0
REFERENSI,BABEL,KANTOR PEMASARAN PALEMBANG,1.0
REFERENSI,BALI,GUDANG KANTOR PUSAT,1.0
REFERENSI,BANTEN,GUDANG KANTOR PUSAT,0.41125541125541126
REFERENSI,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.22510822510822512
REFERENSI,BANTEN,KANTOR PEMASARAN JAKARTA,0.012987012987012988
REFERENSI,BANTEN,TAMAN KOMUNIKASI PUSAT,0.004329004329004329
REFERENSI,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.08225108225108226
REFERENSI,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.2597402597402597
REFERENSI,BANTEN,\N,0.004329004329004329
REFERENSI,DIY,GUDANG KANTOR PUSAT,0.32057877813504826
REFERENSI,DIY,KANTOR PEMASARAN DISTRIK TANGERANG,0.0003215434083601286
REFERENSI,DIY,SHOWROOM KPJ,0.02282958199356913
REFERENSI,DIY,TAMAN KOMUNIKASI PUSAT,0.6276527331189711
REFERENSI,DIY,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0028938906752411574
REFERENSI,DIY,TAMAN KOMUNIKASI ST. MARIA,0.02122186495176849
REFERENSI,DIY,\N,0.0045016077170418
REFERENSI,DKI,GUDANG KANTOR PUSAT,0.47584033613445376
REFERENSI,DKI,KANTOR PEMASARAN BANDUNG,0.0010504201680672268
REFERENSI,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.02415966386554622
REFERENSI,DKI,KANTOR PEMASARAN JAKARTA,0.38340336134453784
REFERENSI,DKI,SHOWROOM KPJ,0.06827731092436974
REFERENSI,DKI,TAMAN KOMUNIKASI PUSAT,0.007352941176470588
REFERENSI,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.005252100840336135
REFERENSI,DKI,TAMAN KOMUNIKASI ST. MARIA,0.03361344537815126
REFERENSI,DKI,\N,0.0010504201680672268
REFERENSI,JABAR,GUDANG KANTOR PUSAT,0.17135862913096694
REFERENSI,JABAR,KANTOR PEMASARAN BANDUNG,0.49510403916768664
REFERENSI,JABAR,KANTOR PEMASARAN JAKARTA,0.17503059975520197
REFERENSI,JABAR,KANTOR PEMASARAN PALEMBANG,0.03427172582619339
REFERENSI,JABAR,SHOWROOM KPJ,0.07649938800489596
REFERENSI,JABAR,TAMAN KOMUNIKASI PUSAT,0.004283965728274173
REFERENSI,JABAR,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0006119951040391676
REFERENSI,JABAR,TAMAN KOMUNIKASI ST. MARIA,0.015299877600979192
REFERENSI,JABAR,\N,0.027539779681762546
REFERENSI,JATENG,GUDANG KANTOR PUSAT,0.7238805970149254
REFERENSI,JATENG,TAMAN KOMUNIKASI PUSAT,0.1791044776119403
REFERENSI,JATENG,TAMAN KOMUNIKASI ST. MARIA,0.0021321961620469083
REFERENSI,JATENG,\N,0.09488272921108742
REFERENSI,JATIM,GUDANG KANTOR PUSAT,0.4624277456647399
REFERENSI,JATIM,KANTOR PEMASARAN SURABAYA,0.5144508670520231
REFERENSI,JATIM,TAMAN KOMUNIKASI PUSAT,0.023121387283236993
REFERENSI,KALBAR,GUDANG KANTOR PUSAT,0.8387096774193549
REFERENSI,KALBAR,SHOWROOM KPJ,0.16129032258064516
REFERENSI,KALSEL,GUDANG KANTOR PUSAT,1.0
REFERENSI,KALTENG,GUDANG KANTOR PUSAT,1.0
REFERENSI,KALTIM,GUDANG KANTOR PUSAT,1.0
REFERENSI,LAMPUNG,GUDANG KANTOR PUSAT,1.0
REFERENSI,MALUKU,GUDANG KANTOR PUSAT,1.0
REFERENSI,NTT,GUDANG KANTOR PUSAT,0.9915966386554622
REFERENSI,NTT,TAMAN KOMUNIKASI PUSAT,0.008403361344537815
REFERENSI,PAPUA BARAT,GUDANG KANTOR PUSAT,0.9523809523809523
REFERENSI,PAPUA BARAT,TAMAN KOMUNIKASI PUSAT,0.047619047619047616
REFERENSI,PAPUA TENGAH,GUDANG KANTOR PUSAT,0.9928825622775801
REFERENSI,PAPUA TENGAH,SHOWROOM KPJ,0.0035587188612099642
REFERENSI,PAPUA TENGAH,TAMAN KOMUNIKASI PUSAT,0.0035587188612099642
REFERENSI,RIAU,KANTOR PEMASARAN PALEMBANG,1.0
REFERENSI,SULSEL,GUDANG KANTOR PUSAT,0.8333333333333334
REFERENSI,SULSEL,TAMAN KOMUNIKASI PUSAT,0.16666666666666666
REFERENSI,SULTENG,GUDANG KANTOR PUSAT,1.0
REFERENSI,SULTRA,GUDANG KANTOR PUSAT,1.0
REFERENSI,SULUT,GUDANG KANTOR PUSAT,1.0
REFERENSI,SUMSEL,GUDANG KANTOR PUSAT,0.5107802874743327
REFERENSI,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.4881930184804928
REFERENSI,SUMSEL,SHOWROOM KPJ,0.001026694045174538
REFERENSI,SUMUT,GUDANG KANTOR PUSAT,0.9583333333333334
REFERENSI,SUMUT,TAMAN KOMUNIKASI PUSAT,0.041666666666666664
"SAINS, TEKNIK",BALI,GUDANG KANTOR PUSAT,1.0
"SAINS, TEKNIK",BANTEN,GUDANG KANTOR PUSAT,0.851063829787234
"SAINS, TEKNIK",BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.09574468085106383
"SAINS, TEKNIK",BANTEN,SHOWROOM KPJ,0.010638297872340425
"SAINS, TEKNIK",BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.010638297872340425
"SAINS, TEKNIK",BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.031914893617021274
"SAINS, TEKNIK",DIY,GUDANG KANTOR PUSAT,0.6744730679156908
"SAINS, TEKNIK",DIY,KANTOR PEMASARAN JAKARTA,0.03138173302107728
"SAINS, TEKNIK",DIY,SHOWROOM KPJ,0.000936768149882904
"SAINS, TEKNIK",DIY,TAMAN KOMUNIKASI PUSAT,0.2899297423887588
"SAINS, TEKNIK",DIY,TAMAN KOMUNIKASI ST. MARIA,0.000936768149882904
"SAINS, TEKNIK",DIY,\N,0.00234192037470726
"SAINS, TEKNIK",DKI,GUDANG KANTOR PUSAT,0.215962441314554
"SAINS, TEKNIK",DKI,KANTOR PEMASARAN BANDUNG,0.002347417840375587
"SAINS, TEKNIK",DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.24413145539906103
"SAINS, TEKNIK",DKI,KANTOR PEMASARAN JAKARTA,0.47417840375586856
"SAINS, TEKNIK",DKI,SHOWROOM KPJ,0.014084507042253521
"SAINS, TEKNIK",DKI,TAMAN KOMUNIKASI PUSAT,0.002347417840375587
"SAINS, TEKNIK",DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.002347417840375587
"SAINS, TEKNIK",DKI,TAMAN KOMUNIKASI ST. MARIA,0.04225352112676056
"SAINS, TEKNIK",DKI,\N,0.002347417840375587
"SAINS, TEKNIK",JABAR,GUDANG KANTOR PUSAT,0.2883617494440326
"SAINS, TEKNIK",JABAR,KANTOR PEMASARAN BANDUNG,0.5633802816901409
"SAINS, TEKNIK",JABAR,KANTOR PEMASARAN JAKARTA,0.14232765011119347
"SAINS, TEKNIK",JABAR,SHOWROOM KPJ,0.004447739065974796
"SAINS, TEKNIK",JABAR,\N,0.0014825796886582653
"SAINS, TEKNIK",JAMBI,SHOWROOM KPJ,1.0
"SAINS, TEKNIK",JATENG,GUDANG KANTOR PUSAT,0.9838709677419355
"SAINS, TEKNIK",JATENG,TAMAN KOMUNIKASI PUSAT,0.01488833746898263
"SAINS, TEKNIK",JATENG,\N,0.0012406947890818859
"SAINS, TEKNIK",JATIM,GUDANG KANTOR PUSAT,0.2884990253411306
"SAINS, TEKNIK",JATIM,KANTOR PEMASARAN SURABAYA,0.7017543859649122
"SAINS, TEKNIK",JATIM,SHOWROOM KPJ,0.009746588693957114
"SAINS, TEKNIK",KALBAR,SHOWROOM KPJ,1.0
"SAINS, TEKNIK",LAMPUNG,KANTOR PEMASARAN PALEMBANG,1.0
"SAINS, TEKNIK",MALUKU,KANTOR PEMASARAN SURABAYA,1.0
"SAINS, TEKNIK",NTT,GUDANG KANTOR PUSAT,0.810126582278481
"SAINS, TEKNIK",NTT,KANTOR PEMASARAN SURABAYA,0.012658227848101266
"SAINS, TEKNIK",NTT,TAMAN KOMUNIKASI PUSAT,0.17721518987341772
"SAINS, TEKNIK",PAPUA TENGAH,TAMAN KOMUNIKASI PUSAT,1.0
"SAINS, TEKNIK",RIAU,KANTOR PEMASARAN BANDUNG,1.0
"SAINS, TEKNIK",SUMSEL,GUDANG KANTOR PUSAT,0.6538461538461539
"SAINS, TEKNIK",SUMSEL,KANTOR PEMASARAN PALEMBANG,0.19230769230769232
"SAINS, TEKNIK",SUMSEL,SHOWROOM KPJ,0.15384615384615385
"SAINS, TEKNIK",SUMUT,GUDANG KANTOR PUSAT,1.0
SEJARAH ,BANTEN,GUDANG KANTOR PUSAT,0.944206008583691
SEJARAH ,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.012875536480686695
SEJARAH ,BANTEN,KANTOR PEMASARAN JAKARTA,0.012875536480686695
SEJARAH ,BANTEN,TAMAN KOMUNIKASI PUSAT,0.012875536480686695
SEJARAH ,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.012875536480686695
SEJARAH ,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.004291845493562232
SEJARAH ,DIY,GUDANG KANTOR PUSAT,0.6944444444444444
SEJARAH ,DIY,SHOWROOM KPJ,0.0013227513227513227
SEJARAH ,DIY,TAMAN KOMUNIKASI PUSAT,0.29894179894179895
SEJARAH ,DIY,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0013227513227513227
SEJARAH ,DIY,TAMAN KOMUNIKASI ST. MARIA,0.0026455026455026454
SEJARAH ,DIY,\N,0.0013227513227513227
SEJARAH ,DKI,GUDANG KANTOR PUSAT,0.34554973821989526
SEJARAH ,DKI,KANTOR PEMASARAN BANDUNG,0.002617801047120419
SEJARAH ,DKI,KANTOR PEMASARAN JAKARTA,0.5759162303664922
SEJARAH ,DKI,KANTOR PEMASARAN SURABAYA,0.002617801047120419
SEJARAH ,DKI,SHOWROOM KPJ,0.02356020942408377
SEJARAH ,DKI,TAMAN KOMUNIKASI PUSAT,0.005235602094240838
SEJARAH ,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.002617801047120419
SEJARAH ,DKI,TAMAN KOMUNIKASI ST. MARIA,0.031413612565445025
SEJARAH ,DKI,\N,0.010471204188481676
SEJARAH ,JABAR,GUDANG KANTOR PUSAT,0.22099447513812154
SEJARAH ,JABAR,KANTOR PEMASARAN BANDUNG,0.39226519337016574
SEJARAH ,JABAR,KANTOR PEMASARAN JAKARTA,0.3425414364640884
SEJARAH ,JABAR,SHOWROOM KPJ,0.016574585635359115
SEJARAH ,JABAR,TAMAN KOMUNIKASI PUSAT,0.022099447513812154
SEJARAH ,JABAR,TAMAN KOMUNIKASI ST. MARIA,0.0055248618784530384
SEJARAH ,JATENG,GUDANG KANTOR PUSAT,0.828125
SEJARAH ,JATENG,TAMAN KOMUNIKASI PUSAT,0.109375
SEJARAH ,JATENG,\N,0.0625
SEJARAH ,JATIM,GUDANG KANTOR PUSAT,0.7
SEJARAH ,JATIM,KANTOR PEMASARAN SURABAYA,0.3
SEJARAH ,NTT,GUDANG KANTOR PUSAT,1.0
SEJARAH ,RIAU,KANTOR PEMASARAN BANDUNG,1.0
SEJARAH ,SULSEL,GUDANG KANTOR PUSAT,0.5
SEJARAH ,SULSEL,TAMAN KOMUNIKASI PUSAT,0.5
SEJARAH ,SULUT,GUDANG KANTOR PUSAT,1.0
SEJARAH ,SUMSEL,KANTOR PEMASARAN PALEMBANG,1.0
SEJARAH ,SUMUT,GUDANG KANTOR PUSAT,1.0
SENI,BANTEN,GUDANG KANTOR PUSAT,0.972972972972973
SENI,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.006756756756756757
SENI,BANTEN,KANTOR PEMASARAN JAKARTA,0.02027027027027027
SENI,DIY,GUDANG KANTOR PUSAT,0.4444444444444444
SENI,DIY,TAMAN KOMUNIKASI PUSAT,0.5555555555555556
SENI,DKI,GUDANG KANTOR PUSAT,0.8292682926829268
SENI,DKI,KANTOR PEMASARAN BANDUNG,0.06097560975609756
SENI,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.012195121951219513
SENI,DKI,KANTOR PEMASARAN JAKARTA,0.08536585365853659
SENI,DKI,TAMAN KOMUNIKASI PUSAT,0.012195121951219513
SENI,JABAR,GUDANG KANTOR PUSAT,0.20437956204379562
SENI,JABAR,KANTOR PEMASARAN BANDUNG,0.7153284671532847
SENI,JABAR,KANTOR PEMASARAN JAKARTA,0.06569343065693431
SENI,JABAR,SHOWROOM KPJ,0.0072992700729927005
SENI,JABAR,\N,0.0072992700729927005
SENI,JATENG,GUDANG KANTOR PUSAT,0.8
SENI,JATENG,TAMAN KOMUNIKASI PUSAT,0.2
SENI,JATIM,GUDANG KANTOR PUSAT,0.5333333333333333
SENI,JATIM,KANTOR PEMASARAN SURABAYA,0.4666666666666667
SENI,NTT,GUDANG KANTOR PUSAT,1.0
SENI,SUMSEL,GUDANG KANTOR PUSAT,0.4
SENI,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.6
TEOLOGI,BABEL,GUDANG KANTOR PUSAT,0.3333333333333333
TEOLOGI,BABEL,KANTOR PEMASARAN PALEMBANG,0.6666666666666666
TEOLOGI,BALI,GUDANG KANTOR PUSAT,1.0
TEOLOGI,BANTEN,GUDANG KANTOR PUSAT,0.6213704994192799
TEOLOGI,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.2218350754936121
TEOLOGI,BANTEN,SHOWROOM KPJ,0.006968641114982578
TEOLOGI,BANTEN,TAMAN KOMUNIKASI PUSAT,0.0023228803716608595
TEOLOGI,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.09291521486643438
TEOLOGI,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.04994192799070848
TEOLOGI,BANTEN,\N,0.004645760743321719
