kategoriNama,propNama,TahunBulan,jumEks,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,rolling_3,rolling_6,rolling_12,year,month,sin_month,cos_month,kategoriCode,propCode
PELAJARAN SD,DKI,2023-11-01,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,122.0,351.0,291.0,3964.0,3869.0,5567.0,3960.3333333333335,2700.75,2023,11,-0.5000000000000004,0.8660254037844384,21,5
PELAJARAN SD,DKI,2023-12-01,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,122.0,351.0,291.0,3964.0,3637.3333333333335,3878.6666666666665,2453.75,2023,12,-2.4492935982947064e-16,1.0,21,5
PELAJARAN SD,DKI,2024-01-01,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,122.0,351.0,291.0,2232.3333333333335,3526.8333333333335,2126.8333333333335,2024,1,0.49999999999999994,0.8660254037844387,21,5
PELAJARAN SD,DKI,2024-02-01,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,122.0,351.0,381.3333333333333,2974.1666666666665,2119.0833333333335,2024,2,0.8660254037844386,0.5000000000000001,21,5
PELAJARAN SD,DKI,2024-03-01,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,122.0,167.0,1902.1666666666667,2111.6666666666665,2024,3,1.0,6.123233995736766e-17,21,5
PELAJARAN SD,DKI,2024-04-01,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,50.0,159.33333333333334,1195.8333333333333,2103.0,2024,4,0.8660254037844387,-0.4999999999999998,21,5
PELAJARAN SD,DKI,2024-05-01,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,1395.0,102.0,241.66666666666666,2101.0,2024,5,0.49999999999999994,-0.8660254037844387,21,5
PELAJARAN SD,DKI,2024-06-01,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,2152.0,623.3333333333334,395.1666666666667,2136.9166666666665,2024,6,1.2246467991473532e-16,-1.0,21,5
PELAJARAN SD,DKI,2024-07-01,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,3514.0,877.3333333333334,518.3333333333334,2022.5833333333333,2024,7,-0.4999999999999997,-0.8660254037844388,21,5
PELAJARAN SD,DKI,2024-08-01,4666.0,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,6694.0,1802.0,952.0,1963.0833333333333,2024,8,-0.8660254037844385,-0.5000000000000004,21,5
PELAJARAN SD,DKI,2024-09-01,9194.0,4666.0,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,4256.0,2748.6666666666665,1686.0,1794.0833333333333,2024,9,-1.0,-1.8369701987210297e-16,21,5
PELAJARAN SD,DKI,2024-10-01,22249.0,9194.0,4666.0,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,5751.0,5553.333333333333,3215.3333333333335,2205.5833333333335,2024,10,-0.8660254037844386,0.5000000000000001,21,5
PELAJARAN SD,DKI,2024-11-01,274.0,22249.0,9194.0,4666.0,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,905.0,12036.333333333334,6919.166666666667,3580.4166666666665,2024,11,-0.5000000000000004,0.8660254037844384,21,5
PELAJARAN SD,DKI,2024-12-01,1577.0,274.0,22249.0,9194.0,4666.0,2800.0,780.0,1826.0,26.0,18.0,262.0,198.0,41.0,10572.333333333334,6660.5,3527.8333333333335,2024,12,-2.4492935982947064e-16,1.0,21,5
PELAJARAN SD,JABAR,2023-01-01,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,290.0,117.0,970.0,1829.0,490.0,2284.3333333333335,7573.833333333333,4252.25,2023,1,0.49999999999999994,0.8660254037844387,21,7
PELAJARAN SD,JABAR,2023-02-01,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,290.0,117.0,970.0,1829.0,1183.3333333333333,6216.333333333333,4244.75,2023,2,0.8660254037844386,0.5000000000000001,21,7
PELAJARAN SD,JABAR,2023-03-01,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,290.0,117.0,970.0,828.6666666666666,2899.5,4111.75,2023,3,1.0,6.123233995736766e-17,21,7
PELAJARAN SD,JABAR,2023-04-01,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,290.0,117.0,334.0,1309.1666666666667,4061.6666666666665,2023,4,0.8660254037844387,-0.4999999999999998,21,7
PELAJARAN SD,JABAR,2023-05-01,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,290.0,213.33333333333334,698.3333333333334,4055.0833333333335,2023,5,0.49999999999999994,-0.8660254037844387,21,7
PELAJARAN SD,JABAR,2023-06-01,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,1888.0,591.3333333333334,710.0,4144.833333333333,2023,6,1.2246467991473532e-16,-1.0,21,7
PELAJARAN SD,JABAR,2023-07-01,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,8545.0,838.3333333333334,586.1666666666666,4080.0,2023,7,-0.4999999999999997,-0.8660254037844388,21,7
PELAJARAN SD,JABAR,2023-08-01,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,20134.0,3595.0,1904.1666666666667,4060.25,2023,8,-0.8660254037844385,-0.5000000000000004,21,7
PELAJARAN SD,JABAR,2023-09-01,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,9911.0,7130.666666666667,3861.0,3380.25,2023,9,-1.0,-1.8369701987210297e-16,21,7
PELAJARAN SD,JABAR,2023-10-01,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,3703.0,8670.666666666666,4754.5,3031.8333333333335,2023,10,-0.8660254037844386,0.5000000000000001,21,7
PELAJARAN SD,JABAR,2023-11-01,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,1297.0,7134.666666666667,5364.833333333333,3031.5833333333335,2023,11,-0.5000000000000004,0.8660254037844384,21,7
PELAJARAN SD,JABAR,2023-12-01,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,1853.0,4043.6666666666665,5587.166666666667,3148.5833333333335,2023,12,-2.4492935982947064e-16,1.0,21,7
PELAJARAN SD,JABAR,2024-01-01,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,400.0,2150.6666666666665,5410.666666666667,2998.4166666666665,2024,1,0.49999999999999994,0.8660254037844387,21,7
PELAJARAN SD,JABAR,2024-02-01,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,233.0,982.0,4058.3333333333335,2981.25,2024,2,0.8660254037844386,0.5000000000000001,21,7
PELAJARAN SD,JABAR,2024-03-01,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,369.0,306.6666666666667,2175.1666666666665,3018.0833333333335,2024,3,1.0,6.123233995736766e-17,21,7
PELAJARAN SD,JABAR,2024-04-01,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,38.0,350.3333333333333,1250.5,3002.5,2024,4,0.8660254037844387,-0.4999999999999998,21,7
PELAJARAN SD,JABAR,2024-05-01,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,1367.0,296.6666666666667,639.3333333333334,3002.0833333333335,2024,5,0.49999999999999994,-0.8660254037844387,21,7
PELAJARAN SD,JABAR,2024-06-01,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,1110.0,222.66666666666666,264.6666666666667,2925.9166666666665,2024,6,1.2246467991473532e-16,-1.0,21,7
PELAJARAN SD,JABAR,2024-07-01,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,8308.0,373.0,361.6666666666667,2886.1666666666665,2024,7,-0.4999999999999997,-0.8660254037844388,21,7
PELAJARAN SD,JABAR,2024-08-01,9690.0,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,11974.0,2170.6666666666665,1233.6666666666667,2646.0,2024,8,-0.8660254037844385,-0.5000000000000004,21,7
PELAJARAN SD,JABAR,2024-09-01,23543.0,9690.0,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,5730.0,5249.666666666667,2736.1666666666665,2455.6666666666665,2024,9,-1.0,-1.8369701987210297e-16,21,7
PELAJARAN SD,JABAR,2024-10-01,8733.0,23543.0,9690.0,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,3700.0,12886.333333333334,6629.666666666667,3940.0833333333335,2024,10,-0.8660254037844386,0.5000000000000001,21,7
PELAJARAN SD,JABAR,2024-11-01,251.0,8733.0,23543.0,9690.0,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,2701.0,13988.666666666666,8079.666666666667,4359.5,2024,11,-0.5000000000000004,0.8660254037844384,21,7
PELAJARAN SD,JABAR,2024-12-01,355.0,251.0,8733.0,23543.0,9690.0,5426.0,633.0,453.0,33.0,182.0,675.0,194.0,51.0,10842.333333333334,8046.0,4155.333333333333,2024,12,-2.4492935982947064e-16,1.0,21,7
PELAJARAN SD,JAMBI,2023-01-01,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.3333333333333,189.66666666666666,94.83333333333333,2023,1,0.49999999999999994,0.8660254037844387,21,8
PELAJARAN SD,JAMBI,2023-02-01,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6666666666667,207.33333333333334,103.66666666666667,2023,2,0.8660254037844386,0.5000000000000001,21,8
PELAJARAN SD,JAMBI,2023-03-01,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,149.16666666666666,103.66666666666667,2023,3,1.0,6.123233995736766e-17,21,8
PELAJARAN SD,JAMBI,2023-04-01,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,0.0,0.0,35.333333333333336,147.83333333333334,103.66666666666667,2023,4,0.8660254037844387,-0.4999999999999998,21,8
PELAJARAN SD,JAMBI,2023-05-01,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,0.0,0.0,147.83333333333334,103.66666666666667,2023,5,0.49999999999999994,-0.8660254037844387,21,8
PELAJARAN SD,JAMBI,2023-06-01,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,0.0,11.333333333333334,23.333333333333332,106.5,2023,6,1.2246467991473532e-16,-1.0,21,8
PELAJARAN SD,JAMBI,2023-07-01,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,0.0,11.333333333333334,23.333333333333332,106.5,2023,7,-0.4999999999999997,-0.8660254037844388,21,8
PELAJARAN SD,JAMBI,2023-08-01,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,349.0,13.0,6.5,106.91666666666667,2023,8,-0.8660254037844385,-0.5000000000000004,21,8
PELAJARAN SD,JAMBI,2023-09-01,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,8.0,284.0,147.66666666666666,148.41666666666666,2023,9,-1.0,-1.8369701987210297e-16,21,8
PELAJARAN SD,JAMBI,2023-10-01,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,0.0,490.3333333333333,250.83333333333334,199.33333333333334,2023,10,-0.8660254037844386,0.5000000000000001,21,8
PELAJARAN SD,JAMBI,2023-11-01,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,781.0,488.6666666666667,250.83333333333334,199.33333333333334,2023,11,-0.5000000000000004,0.8660254037844384,21,8
PELAJARAN SD,JAMBI,2023-12-01,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,206.33333333333334,245.16666666666666,134.25,2023,12,-2.4492935982947064e-16,1.0,21,8
PELAJARAN SD,JAMBI,2024-01-01,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,106.0,0.0,245.16666666666666,134.25,2024,1,0.49999999999999994,0.8660254037844387,21,8
PELAJARAN SD,JAMBI,2024-02-01,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,244.33333333333334,125.41666666666667,2024,2,0.8660254037844386,0.5000000000000001,21,8
PELAJARAN SD,JAMBI,2024-03-01,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,0.0,0.0,103.16666666666667,125.41666666666667,2024,3,1.0,6.123233995736766e-17,21,8
PELAJARAN SD,JAMBI,2024-04-01,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,0.0,2.0,1.0,125.91666666666667,2024,4,0.8660254037844387,-0.4999999999999998,21,8
PELAJARAN SD,JAMBI,2024-05-01,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,34.0,8.333333333333334,4.166666666666667,127.5,2024,5,0.49999999999999994,-0.8660254037844387,21,8
PELAJARAN SD,JAMBI,2024-06-01,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,0.0,23.0,11.5,128.33333333333334,2024,6,1.2246467991473532e-16,-1.0,21,8
PELAJARAN SD,JAMBI,2024-07-01,5.0,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,5.0,21.333333333333332,11.666666666666666,128.41666666666666,2024,7,-0.4999999999999997,-0.8660254037844388,21,8
PELAJARAN SD,JAMBI,2024-08-01,148.0,5.0,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,847.0,16.666666666666668,12.5,128.41666666666666,2024,8,-0.8660254037844385,-0.5000000000000004,21,8
PELAJARAN SD,JAMBI,2024-09-01,1422.0,148.0,5.0,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,619.0,51.333333333333336,37.166666666666664,70.16666666666667,2024,9,-1.0,-1.8369701987210297e-16,21,8
PELAJARAN SD,JAMBI,2024-10-01,216.0,1422.0,148.0,5.0,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,525.0,273.1666666666667,137.08333333333334,2024,10,-0.8660254037844386,0.5000000000000001,21,8
PELAJARAN SD,JAMBI,2024-11-01,20.0,216.0,1422.0,148.0,5.0,1.0,44.0,19.0,6.0,0.0,0.0,0.0,0.0,595.3333333333334,306.0,155.08333333333334,2024,11,-0.5000000000000004,0.8660254037844384,21,8
PELAJARAN SD,JATENG,2023-01-01,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,1955.0,1979.0,386.0,382.0,866.0,3909.6666666666665,3404.5,2540.0,2023,1,0.49999999999999994,0.8660254037844387,21,9
PELAJARAN SD,JATENG,2023-02-01,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,1955.0,1979.0,386.0,382.0,2251.3333333333335,3216.8333333333335,2487.4166666666665,2023,2,0.8660254037844386,0.5000000000000001,21,9
PELAJARAN SD,JATENG,2023-03-01,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,1955.0,1979.0,386.0,417.3333333333333,3118.6666666666665,2458.5,2023,3,1.0,6.123233995736766e-17,21,9
PELAJARAN SD,JATENG,2023-04-01,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,1955.0,1979.0,793.6666666666666,2351.6666666666665,2602.25,2023,4,0.8660254037844387,-0.4999999999999998,21,9
PELAJARAN SD,JATENG,2023-05-01,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,1955.0,3167.3333333333335,2709.3333333333335,3050.3333333333335,2023,5,0.49999999999999994,-0.8660254037844387,21,9
PELAJARAN SD,JATENG,2023-06-01,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,4485.0,3693.0,2055.1666666666665,3021.75,2023,6,1.2246467991473532e-16,-1.0,21,9
PELAJARAN SD,JATENG,2023-07-01,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,1361.0,3224.3333333333335,2009.0,2706.75,2023,7,-0.4999999999999997,-0.8660254037844388,21,9
PELAJARAN SD,JATENG,2023-08-01,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,624.0,911.0,2039.1666666666667,2628.0,2023,8,-0.8660254037844385,-0.5000000000000004,21,9
PELAJARAN SD,JATENG,2023-09-01,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,6713.0,941.6666666666666,2317.3333333333335,2718.0,2023,9,-1.0,-1.8369701987210297e-16,21,9
PELAJARAN SD,JATENG,2023-10-01,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,5210.0,2458.6666666666665,2841.5,2596.5833333333335,2023,10,-0.8660254037844386,0.5000000000000001,21,9
PELAJARAN SD,JATENG,2023-11-01,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,5537.0,4329.666666666667,2620.3333333333335,2664.8333333333335,2023,11,-0.5000000000000004,0.8660254037844384,21,9
PELAJARAN SD,JATENG,2023-12-01,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,982.0,3807.0,2374.3333333333335,2214.75,2023,12,-2.4492935982947064e-16,1.0,21,9
PELAJARAN SD,JATENG,2024-01-01,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,235.0,2217.3333333333335,2338.0,2173.5,2024,1,0.49999999999999994,0.8660254037844387,21,9
PELAJARAN SD,JATENG,2024-02-01,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,35.0,214.66666666666666,2272.1666666666665,2155.6666666666665,2024,2,0.8660254037844386,0.5000000000000001,21,9
PELAJARAN SD,JATENG,2024-03-01,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,2111.0,556.0,2181.5,2249.4166666666665,2024,3,1.0,6.123233995736766e-17,21,9
PELAJARAN SD,JATENG,2024-04-01,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,7356.0,408.6666666666667,1313.0,2077.25,2024,4,0.8660254037844387,-0.4999999999999998,21,9
PELAJARAN SD,JATENG,2024-05-01,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,1612.0,3120.0,1667.3333333333333,2143.8333333333335,2024,5,0.49999999999999994,-0.8660254037844387,21,9
PELAJARAN SD,JATENG,2024-06-01,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,705.0,3052.6666666666665,1804.3333333333333,2089.3333333333335,2024,6,1.2246467991473532e-16,-1.0,21,9
PELAJARAN SD,JATENG,2024-07-01,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,416.0,3065.3333333333335,1737.0,2037.5,2024,7,-0.4999999999999997,-0.8660254037844388,21,9
PELAJARAN SD,JATENG,2024-08-01,597.0,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,1704.0,508.6666666666667,1814.3333333333333,2043.25,2024,8,-0.8660254037844385,-0.5000000000000004,21,9
PELAJARAN SD,JATENG,2024-09-01,4652.0,597.0,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,5256.0,388.3333333333333,1720.5,1951.0,2024,9,-1.0,-1.8369701987210297e-16,21,9
PELAJARAN SD,JATENG,2024-10-01,2557.0,4652.0,597.0,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,6029.0,1911.3333333333333,2488.3333333333335,1900.6666666666667,2024,10,-0.8660254037844386,0.5000000000000001,21,9
PELAJARAN SD,JATENG,2024-11-01,45.0,2557.0,4652.0,597.0,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,136.0,2602.0,1555.3333333333333,1611.3333333333333,2024,11,-0.5000000000000004,0.8660254037844384,21,9
PELAJARAN SD,JATENG,2024-12-01,909.0,45.0,2557.0,4652.0,597.0,485.0,83.0,958.0,8155.0,45.0,1160.0,21.0,487.0,2418.0,1403.1666666666667,1603.75,2024,12,-2.4492935982947064e-16,1.0,21,9
PELAJARAN SD,JATIM,2023-01-01,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,98.0,139.0,614.0,267.0,247.0,1028.0,1522.3333333333333,911.25,2023,1,0.49999999999999994,0.8660254037844387,21,10
PELAJARAN SD,JATIM,2023-02-01,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,98.0,139.0,614.0,267.0,875.6666666666666,1260.0,895.9166666666666,2023,2,0.8660254037844386,0.5000000000000001,21,10
PELAJARAN SD,JATIM,2023-03-01,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,98.0,139.0,614.0,793.3333333333334,771.3333333333334,875.5,2023,3,1.0,6.123233995736766e-17,21,10
PELAJARAN SD,JATIM,2023-04-01,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,98.0,139.0,29.333333333333332,528.6666666666666,824.5833333333334,2023,4,0.8660254037844387,-0.4999999999999998,21,10
PELAJARAN SD,JATIM,2023-05-01,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,98.0,129.0,502.3333333333333,843.1666666666666,2023,5,0.49999999999999994,-0.8660254037844387,21,10
PELAJARAN SD,JATIM,2023-06-01,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,436.0,158.66666666666666,476.0,844.25,2023,6,1.2246467991473532e-16,-1.0,21,10
PELAJARAN SD,JATIM,2023-07-01,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,1637.0,324.6666666666667,177.0,849.6666666666666,2023,7,-0.4999999999999997,-0.8660254037844388,21,10
PELAJARAN SD,JATIM,2023-08-01,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,2954.0,591.6666666666666,360.3333333333333,810.1666666666666,2023,8,-0.8660254037844385,-0.5000000000000004,21,10
PELAJARAN SD,JATIM,2023-09-01,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1459.0,1329.6666666666667,744.1666666666666,757.75,2023,9,-1.0,-1.8369701987210297e-16,21,10
PELAJARAN SD,JATIM,2023-10-01,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,520.0,1263.6666666666667,794.1666666666666,661.4166666666666,2023,10,-0.8660254037844386,0.5000000000000001,21,10
PELAJARAN SD,JATIM,2023-11-01,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,269.0,1209.6666666666667,900.6666666666666,701.5,2023,11,-0.5000000000000004,0.8660254037844384,21,10
PELAJARAN SD,JATIM,2023-12-01,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2295.0,1342.3333333333333,1336.0,906.0,2023,12,-2.4492935982947064e-16,1.0,21,10
PELAJARAN SD,JATIM,2024-01-01,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,63.0,2643.6666666666665,1953.6666666666667,1065.3333333333333,2024,1,0.49999999999999994,0.8660254037844387,21,10
PELAJARAN SD,JATIM,2024-02-01,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,22.0,2387.3333333333335,1798.5,1079.4166666666667,2024,2,0.8660254037844386,0.5000000000000001,21,10
PELAJARAN SD,JATIM,2024-03-01,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,3.0,1505.3333333333333,1423.8333333333333,1084.0,2024,3,1.0,6.123233995736766e-17,21,10
PELAJARAN SD,JATIM,2024-04-01,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,362.0,173.0,1408.3333333333333,1101.25,2024,4,0.8660254037844387,-0.4999999999999998,21,10
PELAJARAN SD,JATIM,2024-05-01,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,111.0,202.33333333333334,1294.8333333333333,1097.75,2024,5,0.49999999999999994,-0.8660254037844387,21,10
PELAJARAN SD,JATIM,2024-06-01,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,501.0,192.66666666666666,849.0,1092.5,2024,6,1.2246467991473532e-16,-1.0,21,10
PELAJARAN SD,JATIM,2024-07-01,1070.0,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,1163.0,212.66666666666666,192.83333333333334,1073.25,2024,7,-0.4999999999999997,-0.8660254037844388,21,10
PELAJARAN SD,JATIM,2024-08-01,1541.0,1070.0,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,2325.0,462.6666666666667,332.5,1065.5,2024,8,-0.8660254037844385,-0.5000000000000004,21,10
PELAJARAN SD,JATIM,2024-09-01,1033.0,1541.0,1070.0,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,303.0,960.3333333333334,576.5,1000.1666666666666,2024,9,-1.0,-1.8369701987210297e-16,21,10
PELAJARAN SD,JATIM,2024-10-01,1431.0,1033.0,1541.0,1070.0,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1001.0,1214.6666666666667,713.6666666666666,1061.0,2024,10,-0.8660254037844386,0.5000000000000001,21,10
PELAJARAN SD,JATIM,2024-11-01,1846.0,1431.0,1033.0,1541.0,1070.0,270.0,48.0,320.0,210.0,77.0,232.0,4207.0,2723.0,1335.0,898.8333333333334,1096.8333333333333,2024,11,-0.5000000000000004,0.8660254037844384,21,10
